<<<<<<< HEAD
pvalues1,speciesName,padj
0.001, Liatris scariosa,0.005794212
8.00E-04, Liatris spicata,0.004920137
0.0167, Liatris squarrosa,0.048537742
9.00E-04, Liatris squarrulosa,0.00538804
0.0775, Ligusticum canadense,0.157575771
0.085, Lilium canadense,0.164345494
6.00E-04, Lilium michiganense,0.003861429
0.0017, Lilium philadelphicum,0.008533148
0.1016, Lilium superbum,0.190711667
0.8572, Lindera benzoin,0.944754985
0.4803, Lindernia dubia,0.624268926
0.3216, Linnaea borealis,0.468112439
0.3216, Linum intercursum,0.468112439
0.0052, Linum medium,0.020370435
0.0534, Linum striatum,0.124324031
0.2867, Linum sulcatum,0.439688
0.8972, Linum virginianum,0.975123281
0.1124, Liparis liliifolia,0.20746953
0.0562, Liparis loeselii,0.129670166
0.0369, Lipocarpha micrantha,0.091832692
0, Liquidambar styraciflua,0
0.3615, Liriodendron tulipifera,0.51092
0.0144, Lithospermum canescens,0.042678947
0, Lithospermum caroliniense,0
0.5867, Lithospermum incisum,0.710984129
0.3754, Lithospermum latifolium,0.525618337
0.3534, Lithospermum parviflorum,0.502229338
0.007, Lobelia cardinalis,0.023890152
0.0939, Lobelia inflata,0.178866596
2.00E-04, Lobelia kalmii,0.001668519
2.00E-04, Lobelia puberula,0.001668519
0.7611, Lobelia siphilitica,0.865847348
0.0085, Lobelia spicata,0.028104587
0.3216, Lonicera canadensis,0.468112439
0.0313, Lonicera dioica,0.080231294
0.5349, Lonicera reticulata,0.680232745
0.0521, Ludwigia alternifolia,0.122724444
0.0062, Ludwigia decurrens,0.021916216
0.0775, Ludwigia glandulosa,0.157575771
0.2613, Ludwigia palustris,0.408380399
0.231, Ludwigia peploides,0.371
0.0438, Ludwigia polycarpa,0.106371429
0.0047, Ludwigia sphaerocarpa,0.01933653
0, Lupinus perennis,0
0.5867, Luzula acuminata,0.710984129
0.0916, Luzula bulbosa,0.175226327
1.00E-04, Luzula echinata,0.000984699
0, Luzula multiflora,0
1, Lycopodiella inundata,1
1, Lycopodiella subappressa,1
0.6272, Lycopus americanus,0.745524011
0.3216, Lycopus amplectens,0.468112439
0.6599, Lycopus rubellus,0.776436162
2.00E-04, Lycopus uniflorus,0.001668519
1.00E-04, Lycopus virginicus,0.000984699
0.0014, Lysimachia arvensis,0.00742
0.0062, Lysimachia borealis,0.021916216
0.8384, Lysimachia ciliata,0.929260148
0.343, Lysimachia hybrida,0.490544444
0.1273, Lysimachia lanceolata,0.229624224
2.00E-04, Lysimachia minima,0.001668519
0.0309, Lysimachia quadriflora,0.079318803
2.00E-04, Lysimachia quadrifolia,0.001668519
0, Lysimachia terrestris,0
0.002, Lysimachia thyrsiflora,0.009610667
0.0086, Lythrum alatum,0.02838315
0.085, Magnolia acuminata,0.164345494
0.3962, Magnolia tripetala,0.540463588
1.00E-04, Maianthemum canadense,0.000984699
0.9616, Maianthemum racemosum,1
0.0011, Maianthemum stellatum,0.006080368
1, Malaxis unifolia,1
0.8188, Malus coronaria,0.914741228
0.1831, Malus ioensis,0.311858412
2.00E-04, Manfreda virginica,0.001668519
0.0146, Matelea obliqua,0.043129836
0.5742, Matteuccia struthiopteris,0.70580382
0.3071, Medeola virginiana,0.465579815
0.3296, Medicago sativa,0.477443087
0.0063, Melampyrum lineare,0.021916216
0.0062, Melica mutica,0.021916216
0.2724, Melica nitens,0.423524418
0.0062, Melothria pendula,0.021916216
0.0735, Menispermum canadense,0.157300475
0.005, Mentha canadensis,0.019845815
0.8639, Mentha longifolia,0.949097258
0.001, Menyanthes trifoliata,0.005794212
0.0443, Mertensia virginica,0.107008847
4.00E-04, Micranthes pensylvanica,0.002894779
0.0049, Micranthes virginiensis,0.019578271
0.0775, Microthlaspi perfoliatum,0.157575771
1, Mikania scandens,1
0.2427, Milium effusum,0.383794386
2.00E-04, Mimulus alatus,0.001668519
0.3542, Mimulus ringens,0.502969582
0.0794, Minuartia michauxii,0.157575771
0.2362, Minuartia patula,0.376999469
0.7908, Mirabilis jalapa,0.892870677
0.1992, Mitchella repens,0.331142435
0.0624, Mitella diphylla,0.142203283
0.0652, Moehringia lateriflora,0.147046809
0.079, Monarda bradburiana,0.157575771
9.00E-04, Monarda clinopodia,0.00538804
0.167, Monarda fistulosa,0.288804223
1.00E-04, Monarda punctata,0.000984699
0.1865, Monotropa uniflora,0.316155221
0.0033, Morus rubra,0.014503902
4.00E-04, Muhlenbergia bushii,0.002894779
0.0775, Muhlenbergia capillaris,0.157575771
0.5867, Muhlenbergia cuspidata,0.710984129
0.5576, Muhlenbergia frondosa,0.697181553
0.0251, Muhlenbergia glabrifloris,0.066976991
2.00E-04, Muhlenbergia glomerata,0.001668519
4.00E-04, Muhlenbergia mexicana,0.002894779
0.7385, Muhlenbergia schreberi,0.848087771
0.0014, Muhlenbergia sobolifera,0.00742
0.4122, Muhlenbergia sylvatica,0.555560509
0.4044, Muhlenbergia tenuiflora,0.548741566
1, Myosotis laxa,1
0.0167, Myosotis macrosperma,0.048537742
0.0326, Myosotis verna,0.082623347
0.037, Myosurus minimus,0.091832692
0.0219, Myriophyllum heterophyllum,0.059612991
1, Myriophyllum pinnatum,1
0.0314, Myriophyllum sibiricum,0.080259291
0.0534, Myriopteris lanosa,0.124324031
0.0064, Nabalus albus,0.022221195
0.6151, Nabalus altissimus,0.737334309
0.0017, Nabalus asper,0.008533148
0.4658, Nabalus crepidineus,0.609565432
6.00E-04, Nabalus racemosus,0.003861429
1, Nabalus trifoliolatus,1
3.00E-04, Najas flexilis,0.002271429
0.0316, Najas guadalupensis,0.080542008
0.1604, Napaea dioica,0.279536557
0.8912, Nasturtium officinale,0.970357946
0.8639, Nelumbo lutea,0.949097258
0.0534, Nothoscordum bivalve,0.124324031
0.5239, Nuphar advena,0.669077108
0.2427, Nuphar variegata,0.383794386
0, Nuttallanthus canadensis,0
1.00E-04, Nymphaea odorata,0.000984699
0.0191, Nyssa sylvatica,0.0531966
1.00E-04, Obolaria virginica,0.000984699
0.1687, Oenothera biennis,0.290523018
0, Oenothera clelandii,0
0.6272, Oenothera filiformis,0.745524011
0.231, Oenothera filipes,0.371
0, Oenothera fruticosa,0
0.4631, Oenothera gaura,0.6069136
0.008, Oenothera laciniata,0.026795539
0.3981, Oenothera nutans,0.541961027
0.1138, Oenothera parviflora,0.208826477
0.1063, Oenothera perennis,0.198089555
0.2199, Oenothera pilosella,0.359908992
0.3962, Oenothera triloba,0.540463588
0.7434, Oenothera villosa,0.852167176
0.8163, Onoclea sensibilis,0.913080447
0.688, Onopordum acanthium,0.802444013
2.00E-04, Ophioglossum vulgatum,0.001668519
0.074, Opuntia humifusa,0.157575771
0.1838, Orbexilum onobrychis,0.31246
0.0013, Orbexilum pedunculatum,0.006972024
1, Orobanche fasciculata,1
0.0167, Orobanche riparia,0.048537742
0.5239, Orobanche uniflora,0.669077108
1, Oryzopsis asperifolia,1
0.4382, Osmorhiza claytonii,0.582296979
0.7278, Osmorhiza longistylis,0.838552174
0.5171, Osmunda claytoniana,0.662741252
0.0438, Osmunda regalis,0.106371429
0.1024, Osmundastrum cinnamomeum,0.192013319
0.8571, Ostrya virginiana,0.944754985
0.4211, Oxalis dillenii,0.564733929
0.0775, Oxalis florida,0.157575771
0, Oxalis grandis,0
0.7058, Oxalis stricta,0.81949201
0.0216, Oxalis violacea,0.059515596
0.0775, Oxydendrum arboreum,0.157575771
0.4534, Oxypolis rigidior,0.597678713
0.726, Packera aurea,0.837013436
0, Packera glabella,0
0.187, Packera obovata,0.316407512
0.0063, Packera paupercula,0.021916216
2.00E-04, Packera plattensis,0.001668519
0.8226, Panax quinquefolius,0.917260321
0.216, Panax trifolius,0.35481495
0.4986, Panicum capillare,0.643147602
0.372, Panicum dichotomiflorum,0.522089183
0.0128, Panicum flexile,0.038506845
0.5442, Panicum gattingeri,0.686728571
0.0025, Panicum philadelphicum,0.011521739
0.0062, Panicum tuckermanii,0.021916216
1, Panicum verrucosum,1
0.0348, Panicum virgatum,0.087461088
0.9454, Parietaria pensylvanica,0.999771596
0.0117, Parnassia glauca,0.035674112
0.0038, Paronychia canadensis,0.016342721
2.00E-04, Paronychia fastigiata,0.001668519
0.01, Parthenium integrifolium,0.031542808
0, Parthenocissus inserta,0
0.5169, Parthenocissus quinquefolia,0.662741252
0.3423, Pascopyrum smithii,0.489932168
0, Paspalum laeve,0
0.0049, Paspalum pubiflorum,0.019578271
0, Paspalum repens,0
0.133, Paspalum setaceum,0.238473632
0.006, Passiflora incarnata,0.021916216
0.0048, Passiflora lutea,0.019578271
0.9512, Patis racemosa,1
0.1509, Pedicularis canadensis,0.264433431
2.00E-04, Pedicularis lanceolata,0.001668519
0.1315, Pellaea atropurpurea,0.236018924
0.3509, Pellaea glabella,0.499070087
0.0058, Peltandra virginica,0.021916216
5.00E-04, Penstemon alluviorum,0.00336194
0.0016, Penstemon calycosus,0.008332948
0.0252, Penstemon canescens,0.066976991
0.01, Penstemon deamii,0.031542808
0.9081, Penstemon digitalis,0.978641068
8.00E-04, Penstemon hirsutus,0.004920137
0.4385, Penstemon pallidus,0.582296979
0.3723, Penstemon tubaeflorus,0.522089183
0.8084, Penthorum sedoides,0.907059029
0.0899, Perideridia americana,0.172523749
5.00E-04, Persicaria amphibia,0.00336194
0.9659, Persicaria arifolia,1
0.0186, Persicaria careyi,0.052045342
0.1615, Persicaria lapathifolia,0.280368979
0.8184, Persicaria pensylvanica,0.914741228
0.7552, Persicaria punctata,0.862402028
0.6206, Persicaria robustior,0.740610066
0.4267, Persicaria sagittata,0.571682825
0.6755, Persicaria virginiana,0.790422727
0.0079, Phacelia bipinnatifida,0.026559328
0.3962, Phacelia covillei,0.540463588
0.4429, Phacelia purshii,0.587274319
0.0018, Phaseolus polystachios,0.008910989
0.1611, Phegopteris hexagonoptera,0.279944262
0.3216, Phemeranthus rugospermus,0.468112439
0.0049, Phlox amplifolia,0.019578271
0.9151, Phlox bifida,0.978641068
0.9204, Phlox divaricata,0.983142146
8.00E-04, Phlox glaberrima,0.004920137
0.2133, Phlox maculata,0.351984066
0.2362, Phlox ovata,0.376999469
0.5766, Phlox paniculata,0.707788283
0, Phlox pilosa,0
0.006, Phoradendron leucarpum,0.021916216
0, Phragmites australis,0
0.7948, Phryma leptostachya,0.89626383
0.0712, Phyla lanceolata,0.152559334
0, Phyllanthus caroliniensis,0
0.084, Physalis heterophylla,0.164190899
0.5362, Physalis longifolia,0.680727375
0.3875, Physalis pubescens,0.538377024
0.0016, Physalis virginiana,0.008332948
0.0775, Physaria globosa,0.157575771
0.4655, Physocarpus opulifolius,0.609565432
0.5379, Physostegia virginiana,0.681163598
0.8307, Phytolacca americana,0.923455521
0.348, Pilea fontana,0.496120253
0.9197, Pilea pumila,0.982977106
0.3216, Pinus banksiana,0.468112439
0.0251, Pinus strobus,0.066976991
0.3072, Pinus virginiana,0.465579815
1, Piptatheropsis pungens,1
0.0701, Piptochaetium avenaceum,0.150740095
0, Planodes virginicum,0
0.0309, Plantago aristata,0.079318803
0.3423, Plantago cordata,0.489932168
0.0029, Plantago elongata,0.0130645
0.855, Plantago rugelii,0.943484385
5.00E-04, Plantago virginica,0.00336194
0.0701, Platanthera aquilonis,0.150740095
0.0011, Platanthera ciliaris,0.006080368
0.0701, Platanthera clavellata,0.150740095
1, Platanthera dilatata,1
0.3192, Platanthera flava,0.468112439
0.045, Platanthera lacera,0.108409091
0.0186, Platanthera leucophaea,0.052045342
0.9146, Platanthera orbiculata,0.978641068
0.0011, Platanthera peramoena,0.006080368
0.0862, Platanthera psycodes,0.166308779
0.4856, Platanus occidentalis,0.630440346
0.085, Pleopeltis polypodioides,0.164345494
0, Pluchea camphorata,0
0.2099, Poa alsodes,0.347008991
0.0012, Poa autumnalis,0.006532931
0.0011, Poa chapmaniana,0.006080368
0.4805, Poa paludigena,0.624268926
0.0011, Poa palustris,0.006080368
0.0101, Poa saltuensis,0.031542808
0.0803, Poa sylvestris,0.159011648
0.1675, Poa wolfii,0.289113985
0.7974, Podophyllum peltatum,0.89807175
0.0031, Pogonia ophioglossoides,0.013759113
0.8381, Polanisia dodecandra,0.929260148
0.7685, Polemonium reptans,0.872613106
0, Polygala ambigua,0
5.00E-04, Polygala cruciata,0.00336194
3.00E-04, Polygala polygama,0.002271429
0.0256, Polygala sanguinea,0.067344818
0.667, Polygala senega,0.783958046
3.00E-04, Polygala verticillata,0.002271429
1, Polygaloides paucifolia,1
0.3095, Polygonatum biflorum,0.468112439
0.1154, Polygonatum pubescens,0.211547101
0.3216, Polygonum achoreum,0.468112439
0.0794, Polygonum articulatum,0.157575771
0.0999, Polygonum aviculare,0.18830523
0.046, Polygonum erectum,0.110522667
0.0624, Polygonum ramosissimum,0.142203283
2.00E-04, Polygonum tenue,0.001668519
0.3995, Polymnia canadensis,0.542910256
0.3707, Polypodium virginianum,0.521468696
0.3701, Polystichum acrostichoides,0.521031406
0.3216, Polytaenia nuttallii,0.468112439
0, Pontederia cordata,0
0.4805, Populus balsamifera,0.624268926
0.1785, Populus deltoides,0.304888152
0.5697, Populus grandidentata,0.70580382
0.6205, Populus heterophylla,0.740610066
1.00E-04, Populus tremuloides,0.000984699
0.0764, Potamogeton amplifolius,0.157575771
3.00E-04, Potamogeton diversifolius,0.002271429
1, Potamogeton epihydrus,1
0.0462, Potamogeton foliosus,0.110707979
0.2362, Potamogeton friesii,0.376999469
0.0794, Potamogeton gramineus,0.157575771
0, Potamogeton illinoensis,0
0.0017, Potamogeton natans,0.008533148
0.049, Potamogeton nodosus,0.116334651
0.5742, Potamogeton praelongus,0.70580382
0.231, Potamogeton pulcher,0.371
0.4303, Potamogeton pusillus,0.575038222
0.3216, Potamogeton richardsonii,0.468112439
0.9146, Potamogeton robbinsii,0.978641068
0.3216, Potamogeton strictifolius,0.468112439
0.0101, Potamogeton zosteriformis,0.031542808
0.3012, Potentilla norvegica,0.458801691
0.8097, Potentilla simplex,0.907952334
0.5467, Primula meadia,0.688437037
0.0016, Proserpinaca palustris,0.008332948
0.8874, Prunella vulgaris,0.968888795
0.6319, Prunus americana,0.750615557
0.2184, Prunus hortulana,0.357942727
0.0534, Prunus mexicana,0.124324031
0.7473, Prunus nigra,0.855549301
0.0063, Prunus pensylvanica,0.021916216
0, Prunus pumila,0
0.0175, Prunus rivularis,0.050375399
0.6549, Prunus serotina,0.772336257
0, Prunus virginiana,0
0.0186, Pseudognaphalium macounii,0.052045342
0.5733, Pseudognaphalium obtusifolium,0.70580382
0.6195, Ptelea trifoliata,0.740610066
0.0035, Pteridium aquilinum,0.01519759
2.00E-04, Pycnanthemum loomisii,0.001668519
0.3046, Pycnanthemum pilosum,0.462807083
0, Pycnanthemum pycnanthemoides,0
5.00E-04, Pycnanthemum tenuifolium,0.00336194
0.3723, Pycnanthemum torreyi,0.522089183
0.0462, Pycnanthemum virginianum,0.110707979
0.3216, Pyrola americana,0.468112439
1, Pyrola asarifolia,1
0.0062, Pyrola elliptica,0.021916216
0.006, Pyrrhopappus carolinianus,0.021916216
0.2225, Quercus alba,0.363174819
0.6395, Quercus bicolor,0.757645628
0.0042, Quercus coccinea,0.017641958
0, Quercus ellipsoidalis,0
7.00E-04, Quercus falcata,0.004379861
0.5649, Quercus imbricaria,0.702518841
0, Quercus lyrata,0
0.7307, Quercus macrocarpa,0.840818263
0, Quercus marilandica,0
0, Quercus michauxii,0
4.00E-04, Quercus montana,0.002894779
0.5787, Quercus muehlenbergii,0.709882505
1.00E-04, Quercus pagoda,0.000984699
0.0022, Quercus palustris,0.010432632
1, Quercus prinoides,1
0.4567, Quercus rubra,0.600710511
0.0123, Quercus shumardii,0.037251429
6.00E-04, Quercus stellata,0.003861429
0.0229, Quercus velutina,0.062053835
0.9855, Ranunculus abortivus,1
0.6341, Ranunculus ambigens,0.75223713
0.0284, Ranunculus aquatilis,0.074061939
1.00E-04, Ranunculus fascicularis,0.000984699
0.2327, Ranunculus flabellaris,0.373397507
0.9359, Ranunculus hispidus,0.994980413
0.079, Ranunculus laxicaulis,0.157575771
0.0035, Ranunculus micranthus,0.01519759
0, Ranunculus pensylvanicus,0
0.006, Ranunculus pusillus,0.021916216
0.4993, Ranunculus recurvatus,0.643589843
0.0014, Ranunculus sceleratus,0.00742
0.4128, Ratibida pinnata,0.555953363
5.00E-04, Rhamnus alnifolia,0.00336194
0.2158, Rhamnus lanceolata,0.354809854
0.1134, Rhexia mariana,0.208304587
0.0175, Rhexia virginica,0.050375399
0.1126, Rhus aromatica,0.20746953
0, Rhus copallinum,0
0.7397, Rhus glabra,0.848465563
0, Rhus typhina,0
0.0095, Rhynchospora alba,0.030569643
0.0172, Rhynchospora capillacea,0.049830225
1.00E-04, Rhynchospora capitellata,0.000984699
5.00E-04, Rhynchospora corniculata,0.00336194
0.0701, Rhynchospora macrostachya,0.150740095
0.0063, Rhynchospora scirpoides,0.021916216
7.00E-04, Ribes americanum,0.004379861
0.0701, Ribes aureum,0.150740095
0.2343, Ribes cynosbati,0.375630427
5.00E-04, Ribes hirtellum,0.00336194
0.459, Ribes missouriense,0.602855685
0.3216, Robinia hispida,0.468112439
0.6678, Robinia pseudoacacia,0.783958046
0.2673, Rorippa aquatica,0.416313397
0.194, Rorippa palustris,0.325398327
0, Rorippa sessiliflora,0
0.5867, Rosa arkansana,0.710984129
0.0701, Rosa blanda,0.150740095
0.7532, Rosa carolina,0.861209645
0.9224, Rosa palustris,0.984694787
0.0262, Rosa setigera,0.068722562
0.0036, Rotala ramosior,0.015519617
0.4958, Rubus ablatus,0.64045276
0.0063, Rubus aboriginum,0.021916216
0.8082, Rubus allegheniensis,0.907059029
0.734, Rubus alumnus,0.844076579
0, Rubus argutus,0
0.1967, Rubus celer,0.327893987
0.2577, Rubus centralis,0.403804696
0.0625, Rubus curtipes,0.142203283
0.0256, Rubus deamii,0.067344818
0.0049, Rubus flagellaris,0.019578271
0.5922, Rubus frondosus,0.715244236
0.77, Rubus heterophyllus,0.873215859
1.00E-04, Rubus hispidus,0.000984699
0.0093, Rubus idaeus,0.030087253
0.0775, Rubus impar,0.157575771
0.2115, Rubus invisus,0.349333639
1.00E-04, Rubus laudatus,0.000984699
0.1125, Rubus meracus,0.20746953
0.3216, Rubus missouricus,0.468112439
0.4011, Rubus occidentalis,0.544673851
0.3982, Rubus odoratus,0.541961027
0.079, Rubus pennus,0.157575771
0.001, Rubus pubescens,0.005794212
0.0816, Rubus recurvans,0.160177778
0.5254, Rubus revealii,0.670517564
0.0508, Rubus roribaccus,0.119818848
0.1381, Rubus rosa,0.245178522
0.3396, Rubus steelei,0.487616892
1, Rubus wheeleri,1
0.6516, Rudbeckia fulgida,0.769451638
0.5904, Rudbeckia hirta,0.714031925
0.7198, Rudbeckia laciniata,0.831692308
0.0335, Rudbeckia subtomentosa,0.084785112
0.0125, Rudbeckia triloba,0.037667224
1.00E-04, Ruellia caroliniensis,0.000984699
0.0935, Ruellia humilis,0.178293122
0.0018, Ruellia strepens,0.008910989
0.4494, Rumex altissimus,0.593708798
5.00E-04, Rumex britannica,0.00336194
0.0019, Rumex triangulivalvis,0.009303804
0.434, Rumex verticillatus,0.578880829
0.0379, Sabatia angularis,0.093684225
0.231, Sabatia campanulata,0.371
0.006, Saccharum alopecuroides,0.021916216
9.00E-04, Sagina decumbens,0.00538804
0.0255, Sagittaria australis,0.067278184
0.3559, Sagittaria brevirostra,0.504985669
0.0101, Sagittaria cuneata,0.031542808
0.0166, Sagittaria graminea,0.048537742
0.0021, Sagittaria latifolia,0.010011111
0.0026, Sagittaria montevidensis,0.011921628
0.0101, Sagittaria rigida,0.031542808
6.00E-04, Salix amygdaloides,0.003861429
0, Salix bebbiana,0
1.00E-04, Salix candida,0.000984699
0.0062, Salix caroliniana,0.021916216
0.0701, Salix cordata,0.150740095
0.1864, Salix discolor,0.316155221
0.111, Salix eriocephala,0.205361396
0.0206, Salix humilis,0.057021813
0.8422, Salix interior,0.93278697
0, Salix lucida,0
0.0219, Salix myricoides,0.059612991
0.2235, Salix nigra,0.364476923
0.016, Salix pedicellaris,0.047034258
0.0023, Salix petiolaris,0.010878215
0.7595, Salix sericea,0.864914466
0.0701, Salix serissima,0.150740095
0, Salvia lyrata,0
0.94, Sambucus canadensis,0.998422615
5.00E-04, Sambucus racemosa,0.00336194
0.0036, Samolus parviflorus,0.015519617
0.7459, Sanguinaria canadensis,0.854489383
0.4308, Sanguisorba canadensis,0.575038222
0.3326, Sanicula canadensis,0.47990864
2.00E-04, Sanicula marilandica,0.001668519
0.6003, Sanicula odorata,0.723088636
0.5858, Sanicula trifoliata,0.710984129
0.002, Sarracenia purpurea,0.009610667
0.3805, Sassafras albidum,0.529059414
0.1744, Saururus cernuus,0.298734601
0.4472, Sceptridium dissectum,0.591669897
0.5742, Sceptridium oneidense,0.70580382
0.3216, Scheuchzeria palustris,0.468112439
0.5867, Schizachne purpurascens,0.710984129
0.168, Schizachyrium scoparium,0.289699522
0.5742, Schoenoplectiella purshiana,0.70580382
0.0062, Schoenoplectiella smithii,0.021916216
1.00E-04, Schoenoplectus acutus,0.000984699
0.0055, Schoenoplectus pungens,0.02126824
1, Schoenoplectus subterminalis,1
0.8861, Schoenoplectus tabernaemontani,0.968315464
1, Schoenoplectus torreyi,1
0.1956, Scirpus atrovirens,0.326967718
0.1307, Scirpus cyperinus,0.23499661
0, Scirpus georgianus,0
0.4067, Scirpus hattorianus,0.551024793
0.8236, Scirpus pedicellatus,0.917260321
0.407, Scirpus pendulus,0.551024793
0.0336, Scirpus polyphyllus,0.0848
1, Scleria muehlenbergii,1
0.0062, Scleria oligantha,0.021916216
1, Scleria pauciflora,1
0.0701, Scleria reticularis,0.150740095
0.2937, Scleria triglomerata,0.448895165
0.0018, Scleria verticillata,0.008910989
0, Scrophularia lanceolata,0
0.9626, Scrophularia marilandica,1
0.0092, Scutellaria elliptica,0.029979024
0, Scutellaria galericulata,0
0.0028, Scutellaria incana,0.012677387
0.2981, Scutellaria lateriflora,0.455234068
0, Scutellaria nervosa,0
0.0682, Scutellaria ovata,0.150740095
0.0199, Scutellaria parvula,0.055339198
0.3962, Scutellaria saxatilis,0.540463588
0.0034, Sedum ternatum,0.014834867
0.0252, Selaginella apoda,0.066976991
0.6119, Selaginella eclipes,0.734117044
0.5635, Selaginella rupestris,0.702119972
0.8994, Senna hebecarpa,0.976925136
0.0033, Senna marilandica,0.014503902
0.0024, Sericocarpus linifolius,0.011175194
0.0987, Setaria pumila,0.186628961
0.5733, Setaria viridis,0.70580382
1, Shepherdia canadensis,1
0.2146, Sicyos angulatus,0.353481901
0.0775, Sideroxylon lycioides,0.157575771
0.0847, Silene antirrhina,0.164345494
0.4303, Silene dichotoma,0.575038222
0.0974, Silene latifolia,0.184364286
0.3794, Silene nivea,0.528753906
0.5366, Silene regia,0.680727375
0.3675, Silene stellata,0.518586531
0.0094, Silene virginica,0.030356272
0.0099, Silphium asteriscus,0.031542808
0.2573, Silphium integrifolium,0.403804696
0.0052, Silphium laciniatum,0.020370435
0.6072, Silphium perfoliatum,0.7294496
0.0488, Silphium terebinthinaceum,0.116012665
2.00E-04, Sisyrinchium albidum,0.001668519
0.1988, Sisyrinchium angustifolium,0.330782641
0.1485, Sisyrinchium atlanticum,0.261836595
1, Sisyrinchium montanum,1
0.6372, Sium suave,0.755417368
0, Smallanthus uvedalius,0
0.0062, Smilax bona-nox,0.021916216
0.157, Smilax ecirrhata,0.273876089
0, Smilax glauca,0
0.4153, Smilax herbacea,0.55820343
0.943, Smilax illinoensis,0.998877275
0.1834, Smilax lasioneura,0.31207441
1.00E-04, Smilax pulverulenta,0.000984699
0, Smilax rotundifolia,0
0.9682, Smilax tamnoides,1
0.3799, Solanum carolinense,0.529041577
0.1108, Solanum ptychanthum,0.205202055
0.0401, Solidago altissima,0.097781055
0.002, Solidago bicolor,0.009610667
0.0775, Solidago buckleyi,0.157575771
0.9439, Solidago caesia,0.998877275
0.0971, Solidago canadensis,0.183989695
2.00E-04, Solidago erecta,0.001668519
0.5417, Solidago flexicaulis,0.685012912
0.5956, Solidago gigantea,0.718387684
0.9146, Solidago hispida,0.978641068
0.4956, Solidago juncea,0.64045276
0.19, Solidago missouriensis,0.320749251
0.3783, Solidago nemoralis,0.528037645
0.0139, Solidago ohioensis,0.04153864
0.0034, Solidago patula,0.014834867
0.3216, Solidago ptarmicoides,0.468112439
1.00E-04, Solidago riddellii,0.000984699
0, Solidago rigida,0
0.0017, Solidago rigidiuscula,0.008533148
5.00E-04, Solidago rugosa,0.00336194
0.0701, Solidago simplex,0.150740095
1.00E-04, Solidago speciosa,0.000984699
1.00E-04, Solidago sphacelata,0.000984699
0.3962, Solidago squarrosa,0.540463588
0.0085, Solidago uliginosa,0.028104587
0.6675, Solidago ulmifolia,0.783958046
0.0015, Sonchus arvensis,0.007903509
0.3216, Sorbus decora,0.468112439
0.0203, Sorghastrum nutans,0.056277846
0.0101, Sorghum bicolor,0.031542808
0.3208, Sparganium americanum,0.468112439
0.231, Sparganium androcladum,0.371
4.00E-04, Sparganium emersum,0.002894779
0.0011, Sparganium eurycarpum,0.006080368
0.002, Spartina pectinata,0.009610667
0, Spermacoce glabra,0
0.969, Sphenopholis intermedia,1
0.025, Sphenopholis nitida,0.066976991
0.023, Sphenopholis obtusata,0.062231231
0.0775, Spigelia marilandica,0.157575771
0.0089, Spiraea alba,0.02921275
0, Spiraea tomentosa,0
0.0245, Spiranthes cernua,0.06589403
0.4272, Spiranthes lacera,0.571927489
0.9089, Spiranthes lucida,0.978641068
1, Spiranthes magnicamporum,1
0.1063, Spiranthes ochroleuca,0.198089555
0.079, Spiranthes ovalis,0.157575771
0.1675, Spiranthes tuberosa,0.289113985
0.0541, Spirodela polyrhiza,0.125467439
0.4901, Sporobolus clandestinus,0.63491028
0.8958, Sporobolus compositus,0.974189258
0.0011, Sporobolus cryptandrus,0.006080368
0.0011, Sporobolus heterolepis,0.006080368
0.8939, Sporobolus neglectus,0.972710024
0.2814, Sporobolus vaginiflorus,0.43377485
0.2643, Stachys arenicola,0.412711092
0.7908, Stachys aspera,0.892870677
0.3962, Stachys clingmanii,0.540463588
0.1724, Stachys cordata,0.296153289
0.1275, Stachys hispida,0.229755
3.00E-04, Stachys hyssopifolia,0.002271429
0.1197, Stachys tenuifolia,0.218319231
0.3932, Staphylea trifolia,0.540463588
0.0093, Stellaria corei,0.030087253
0.4196, Stellaria longifolia,0.563427124
2.00E-04, Stellaria pubera,0.001668519
0.2168, Stenanthium gramineum,0.355804736
0.1358, Stenaria nigricans,0.24204906
0.389, Strophostyles helvola,0.539767667
0.085, Strophostyles leiosperma,0.164345494
0, Strophostyles umbellata,0
3.00E-04, Stuckenia pectinata,0.002271429
0.5748, Stylophorum diphyllum,0.706059714
0, Stylosanthes biflora,0
0.0506, Styrax americanus,0.119660367
0.0252, Sullivantia sullivantii,0.066976991
0.7572, Symphoricarpos albus,0.863045161
0.001, Symphoricarpos orbiculatus,0.005794212
0.0063, Symphyotrichum boreale,0.021916216
1, Symphyotrichum ciliatum,1
0.1392, Symphyotrichum cordifolium,0.246888189
0.0878, Symphyotrichum drummondii,0.169033761
0, Symphyotrichum dumosum,0
6.00E-04, Symphyotrichum ericoides,0.003861429
0.0031, Symphyotrichum firmum,0.013759113
3.00E-04, Symphyotrichum laeve,0.002271429
0.2988, Symphyotrichum lanceolatum,0.455916681
0.8877, Symphyotrichum lateriflorum,0.968888795
0.279, Symphyotrichum novae-angliae,0.430443493
0.1967, Symphyotrichum oblongifolium,0.327893987
0.0322, Symphyotrichum ontarionis,0.081724507
0, Symphyotrichum oolentangiense,0
2.00E-04, Symphyotrichum patens,0.001668519
0.3388, Symphyotrichum pilosum,0.487244693
0.2708, Symphyotrichum praealtum,0.421400345
